MOH_PRO_ID,NAME,_ADDRESS,COMMUNITY,POSTALCODE,OGF_ID,LON,LAT,LTC_Telephone,LTC_Fax,LTC_Website,_LHIN,_HCRC,_ADMINISTRATOR,_LICENSEE,_MANAGEMENT_FIRM,SERV_TYPE,SERV_DET,_LICENSED_BEDS,_SHORT_TERM_STAY_BEDS_APPROVAL,_RESIDENTS_COUNCIL,_FAMILY_COUNCIL,_ACCREDITATION,_FLSA,ADDITIONAL_INFORMATION
1030,Middlesex Terrace,2094 Gideon Drive R.R. #1,Delaware,N0L 1E0,127909854,-81.42513796,42.92352896,(519) 652-3483,(519) 652-6915,http://www.middlesexterrace.ca/,South West,South West,Jan Shkilnyk,Middlesex Terrace Limited,Apans Health Services,Long-Term Care Home,For-Profit,105,No,Yes,Yes,Yes,No,Not provided
2981,Mill Creek Care Centre,286 Hurst Drive,Barrie,L4N 0Z3,127909856,-79.65609614,44.3689844,(705) 719-6222,(705) 719-1891,http://www.millcreekcarecentre.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms. Althea Bess (Interim),Mill Creek Care Centre,Not provided,Long-Term Care Home,For-Profit,160,Yes,Yes,Yes,Yes,No,Not provided
2948,Millennium Trail Manor,6861 Oakwood Drive,Niagara Falls,L2E 6S5,127909857,-79.11733985,43.0763385,(905) 356-5005,(905) 356-6806,http://www.conmedhealth.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Kerry Abbot,955464 Ontario Limited,Not provided,Long-Term Care Home,For-Profit,160,No,Yes,Yes,Yes,No,Not provided
M621,Miramichi Lodge,725 Pembroke Street West,Pembroke,K8A 8S6,127909858,-77.13017075,45.82683866,(613) 735-0175,(613) 735-8061,http://www.countyofrenfrew.on.ca,Champlain,Champlain,Mr Mike Blackmore,County Of Renfrew,Not provided,Long-Term Care Home,MHFA,166,Yes,Yes,Yes,Yes,No,Not provided
1078,Mississauga Long Term Care Facility,26 Peter Street North,Mississauga,L5H 2G7,127909859,-79.59093984,43.54969526,(905) 278-2213,(905) 278-0962,http://www.mltcfacility.com,Mississauga Halton,Mississauga Halton,Mr Novak Bajin,Mississauga Long Term Care Facility Inc.,Not provided,Long-Term Care Home,For-Profit,55,No,Yes,No,Yes,No,Not provided
2689,Mitchell Nursing Home,"184 Napier Street, S.S. #1",Mitchell,N0K 1N0,127909860,-81.20188694,43.47395687,(519) 348-8861,(519) 348-4214,http://ritzlutheranvilla.com,South West,South West,Ms Tanya Macdonald,Ritz Lutheran Villa,Not provided,Long-Term Care Home,Non-Profit,48,No,Yes,Yes,No,No,Not provided
2977,Moira Place Long-Term Care Home,415 River Street West P.O. Box 200,Tweed,K0K 3J0,127909861,-77.31915199,44.47110692,(613) 478-5524,(705) 742-9276,http://www.moiraplace.com,South East,South East,Mr Michael O'Keeffe,Aon Inc.,Not provided,Long-Term Care Home,For-Profit,128,No,Yes,Yes,Yes,No,Not provided
3002,Mon Sheong Home for the Aged,36 D'Arcy Street,Toronto,M5T 1J7,127909862,-79.39314439,43.65526638,(416) 977-3762,(416) 977-3231,http://www.monsheong.org,Toronto Central,Toronto Central,Ms Grace Lo,Mon Sheong Foundation,Not provided,Long-Term Care Home,CHFA,105,Yes,Yes,No,No,No,Not provided
2897,Mon Sheong Richmond Hill Long Term Care Centre,11199 Yonge Street,Richmond Hill,L4S 1L2,127909863,-79.44319853,43.90133613,(905) 883-9288,(905) 508-0829,http://www.monsheong.org,Central,Central,Ms Sherry Li,Mon Sheong Foundation,Not provided,Long-Term Care Home,Non-Profit,192,Yes,Yes,Yes,No,No,Not provided
2944,Mon Sheong Scarborough Long Term Care Centre,2030 Mcnicoll Avenue,Toronto,M1V 5P4,127909864,-79.29998757,43.81308752,(416) 291-3898,(416) 297-8322,http://www.monsheong.org,Central East,Central East,Ms Stella Leung,Mon Sheong Foundation,Not provided,Long-Term Care Home,Non-Profit,160,Yes,Yes,Yes,No,No,Not provided
2727,Morriston Park Nursing Home,7363 Calfass Road R. R. #2,Puslinch,N0B 2J0,127909866,-80.127674,43.44004071,(519) 822-9179,(519) 822-4459,http://www.morristonpark.com/,Waterloo Wellington,Waterloo Wellington,Ms Karen Bolger,Retirement Home Specialists Incorporated,Not provided,Long-Term Care Home,For-Profit,28,No,Yes,No,No,No,Not provided
2577,Mount Nemo Christian Nursing Home,4486 Guelph Line,Burlington,L7P 0N2,127909868,-79.87556642,43.40256392,(905) 335-3636,(905) 335-3699,http://www.mountnemochristiannh.on.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Karen Plantinga,Canadian Reformed Society For A Home For The Aged Inc.,Not provided,Long-Term Care Home,Non-Profit,61,No,Yes,Yes,Yes,No,Not provided
2840,Muskoka Landing,65 Rogers Cove Drive,Huntsville,P1H 2L9,127909869,-79.20221118,45.33623458,(705) 788-7713,(705) 788-1424,http://www.jarlette.com,North Simcoe Muskoka,North Simcoe Muskoka,Ms Pamm Reain,Huntsville Long Term Care Centre Inc.,Not provided,Long-Term Care Home,For-Profit,94,Yes,Yes,Yes,Yes,No,Not provided
2819,Muskoka Shores Care Community,200 Kelly Drive,Gravenhurst,P1P 1P3,127909870,-79.36729039,44.9142956,(705) 687-3444,(705) 687-9094,http://www.siennaliving.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms Angela Coutts,2063412 Ontario Limited As General Partner Of 2063412 Investment Lp,Not provided,Long-Term Care Home,For-Profit,183,No,Yes,Yes,Yes,No,Not provided
2607,Niagara Health System,155 Ontario Street,Welland,L3B 4W6,127909871,-79.24856118,42.97987327,(905) 732-6111,(905) 714-7630,http://www.niagarahealth.on.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Debbie Smith,Niagara Health System,Not provided,Long-Term Care Home,Non-Profit,115,No,Yes,No,Yes,No,Not provided
2994,Niagara Ina Grafton Gage Village,413 Linwell Road,St. Catharines,L2M 7Y2,127909872,-79.22528529,43.20026301,(905) 935-6822,(905) 935-6847,http://www.niggv.on.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr Patrick O'Neill,Niagara Ina Grafton Gage Home Of The United Church,Not provided,Long-Term Care Home,CHFA,40,No,Yes,Yes,No,No,Not provided
2793,Nipigon District Memorial Hospital,125 Hogan Road P O Box 37,Nipigon,P0T 2J0,127909873,-88.27590536,49.01557551,(807) 887-3026,(807) 887-2800,http://www.ndmh.ca,North West,North West,Ms Cathy Covino,Nipigon District Memorial Hospital,Not provided,Long-Term Care Home,Non-Profit,15,No,Yes,No,Yes,No,Not provided
920,Nipissing Manor Nursing Care Center,1202 Highway 94,Corbeil,P0H 1K0,127909874,-79.33681202,46.24834593,(705) 752-1100,(705) 752-2570,http://www.nipissingmanor.ca,North East,North East,Mr Wentworth Graham,1895357 Ontario Inc.,Not provided,Long-Term Care Home,For-Profit,120,No,Yes,Yes,Yes,No,Not provided
3003,Nisbet Lodge,740 Pape Avenue,Toronto,M4K 3S7,127909875,-79.34557857,43.68024429,(416) 469-1105,(416) 469-2996,http://www.nisbetlodge.com,Toronto Central,Toronto Central,Mr Glen Moorhouse,Nisbet Lodge,Not provided,Long-Term Care Home,CHFA,103,No,Yes,Yes,Yes,No,Not provided
3004,Nithview Home,200 Boullee Street,New Hamburg,N3A 2K4,127909876,-80.70149408,43.38049777,(519) 662-2280,(519) 662-1090,http://www.tcmhomes.com,Waterloo Wellington,Waterloo Wellington,Ms Nancy Eros,Tri-county Mennonite Homes,Not provided,Long-Term Care Home,CHFA,99,No,Yes,Yes,No,No,Not provided
2918,Norfinch Care Community,22 Norfinch Drive,Toronto,M3N 1X1,127909877,-79.52618344,43.756779,(416) 623-1120,(416) 623-1121,http://www.siennaliving.ca/long-term-care/locations/norfinch.aspx,Central,Central,Ms Jane Pristach,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,160,No,Yes,Yes,Yes,No,Not provided
3027,North Centennial Manor,2 Kimberly Drive,Kapuskasing,P5N 1L5,127909878,-82.43174402,49.42401904,(705) 335-6125,(705) 337-1091,http://www.ncmanor.com,North East,North East,Mr. Claude Tremblay,North Centennial Manor Inc.,Not provided,Long-Term Care Home,CHFA,78,No,Yes,Yes,No,No,Not provided
M559,North Lambton Lodge,39 Morris Street R.R. #6,Lambton Shores,N0N 1J0,127909879,-81.99424096,43.09323916,(519) 786-2151,(519) 786-2156,http://www.lambtononline.com/public_reports,Erie St. Clair,Erie St. Clair,Mr Dave Grootjen,The Corporation Of The County Of Lambton,Not provided,Long-Term Care Home,MHFA,88,No,Yes,Yes,No,No,Not provided
909,North Park Nursing Home,450 Rustic Road,Toronto,M6L 1W9,127909880,-79.48214312,43.71740939,(416) 247-0531,(416) 247-6159,Not provided,Central,Central,Ms Natasha Murray,North Park Nursing Home Limited,Assured Care Consulting Inc.,Long-Term Care Home,For-Profit,75,No,Yes,Yes,Yes,No,Not provided
3036,North Renfrew Long-Term Care Services,47 Ridge Road P.O. Box 1988,Deep River,K0J 1P0,127909881,-77.48846279,46.10282699,(613) 584-1900,(613) 584-9183,http://www.nrltc.ca/,Champlain,Champlain,Ms Kim Rodgers,North Renfrew Long-term Care Services Inc.,Not provided,Long-Term Care Home,CHFA,21,Yes,Yes,No,No,No,Not provided
2795,North Shore Health Network - Eldcap Unit,525 Causley Street P.O. Box 970,Blind River,P0R 1B0,127909882,-82.92406317,46.18736263,(705) 356-2265,(705) 356-1220,Not provided,North East,North East,Mr Ralph Barker,North Shore Health Network,Not provided,Long-Term Care Home,Non-Profit,10,No,Yes,No,Yes,No,Not provided
2865,North Shore Health Network - LTC Unit,525 Causley Street P. O. Box 970,Blind River,P0R 1B0,127909883,-82.92406317,46.18736263,(705) 356-2265,(705) 356-1220,http://www.nshn.care,North East,North East,Mr Ralph Barker,North Shore Health Network,Not provided,Long-Term Care Home,Non-Profit,22,No,Yes,Yes,Yes,No,Not provided
M610,Northland Pointe,2 Fielden Avenue,Port Colborne,L3K 6G4,127909884,-79.25777768,42.87927725,(905) 835-9335,(905) 835-6518,http://www.regional.niagara.on.ca/living/seniors/facilities.aspx,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Gail Gill,The Regional Municipality Of Niagara,Not provided,Long-Term Care Home,MHFA,151,No,Yes,No,Yes,No,Not provided
2862,Northridge,496 Postridge Drive,Oakville,L6H 7A2,127909885,-79.71426467,43.48959484,(905) 257-9882,(905) 257-9883,http://www.reveraliving.com/long-term-care/locations/northridge,Mississauga Halton,Mississauga Halton,Ms Lesley Harris,Axr Operating (National) Lp,Not provided,Long-Term Care Home,For-Profit,133,No,Yes,Yes,Yes,No,Not provided
2585,Northview Nursing Home,77 River Road P.O. Box 1139,Englehart,P0J 1H0,127910573,-79.86502546,47.82013555,(705) 544-8191,(705) 544-8255,http://www.conmedhealth.com,North East,North East,Ms Tracey Gemmill,675412 Ontario Inc.,Not provided,Long-Term Care Home,For-Profit,48,Yes,Yes,No,Yes,No,Not provided
M607,Northwood Lodge,51 Highway 105 P.O. Box 420,Red Lake,P0V 2M0,127910574,-93.82243494,51.01326174,(807) 727-2323,(807) 727-3546,Not provided,North West,North West,Ms Kandice Henry,Board Of Management Of The District Of Kenora,Not provided,Long-Term Care Home,MHFA,32,No,Yes,Yes,No,No,Not provided
M624,Norview Lodge,44 Rob Blake Way,Simcoe,N3Y 0E3,127910575,-80.33303751,42.8372754,(519) 426-0902,(519) 426-9867,http://norfolkcounty.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr Bill Nolan,The Corporation Of Norfolk County,Not provided,Long-Term Care Home,MHFA,180,Yes,Yes,Yes,Yes,No,Not provided
2201,Norwood Nursing Home,122 Tyndall Avenue,Toronto,M6K 2E2,127910576,-79.4293785,43.63751418,(416) 535-3011,(416) 535-6439,Not provided,Toronto Central,Toronto Central,Ms Martha Acuna Galeano,Norwood Nursing Home Limited,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,Yes,Yes,No,Not provided
2593,Oak Terrace,291 Mississaga Street West,Orillia,L3V 3B9,127910577,-79.43126139,44.60301545,(705) 325-2289,(705) 325-7178,http://www.reveraliving.com/long-term-care/locations/oak-terrace,North Simcoe Muskoka,North Simcoe Muskoka,Ms Annette Schneider,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,94,No,Yes,Yes,Yes,No,Not provided
2661,Oakwood Park Lodge,6747 Oakwood Drive,Niagara Falls,L2G 0J3,127910578,-79.11785575,43.0769819,(905) 356-8732,(905) 356-2122,http://www.conmedhealth.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr Stephen Moran,Maryban Holdings Ltd.,Not provided,Long-Term Care Home,For-Profit,153,Yes,Yes,No,Yes,No,Not provided
3042,Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na' Tuhuwatisni),"2229 Elm Avenue, R.R. #2",Southwold,N0L 2G0,127910579,-81.41129055,42.81740114,(519) 652-8977,TRUE,Not provided,South West,South West,Ms Maureen Kelly,Oneida Nation Of The Thames,Not provided,Long-Term Care Home,Non-Profit,64,No,Yes,Yes,No,No,Not provided
2477,Orchard Terrace Care Centre,199 Glover Road,Hamilton,L8E 5J2,127910580,-79.68313504,43.21014229,(905) 643-1795,(905) 643-1085,http://www.orchardterracecarecentre.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Cindy Sheppard,Rykka Care Centres Lp,Not provided,Long-Term Care Home,For-Profit,45,No,Yes,Yes,Yes,No,Not provided
2584,Owen Hill Care Community,130 Owen Street,Barrie,L4M 3H7,127910582,-79.69019505,44.3951304,(705) 726-8621,(705) 726-0821,http://www.leisureworld.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms Lenka Fousek,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,57,No,Yes,Yes,Yes,No,Not provided
1131,Parisien Manor,439 Second Street East,Cornwall,K6H 1Z2,127910583,-74.71865358,45.02135513,(613) 933-2592,(613) 933-3839,http://www.parisienmanor.ca,Champlain,Champlain,Mr Andrew Lauzon,"Cvh (No. 6) Lp By Its General Partners, Southbridge Health Care Gp Inc. And Southbridge Care Homes (A Limited Partnership, By Its General Partner, Southbridge Care Homes Inc.)",Not provided,Long-Term Care Home,For-Profit,65,No,Yes,No,Yes,No,Not provided
2779,Park Lane Terrace,295 Grand River Street North,Brant,N3L 2N9,127910584,-80.38916446,43.21148656,(519) 442-2753,(519) 442-6176,http://parklaneterrace.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Sandy Hall,Park Lane Terrace Limited,Apans Health Services,Long-Term Care Home,For-Profit,132,No,Yes,Yes,Yes,No,Not provided
2968,Parkview Home Long-Term Care,123 Weldon Road,Whitchurch-Stouffville,L4A 0G8,127910585,-79.25898097,43.96540615,(905) 640-1911,(905) 640-4051,http://www.parkviewhome.ca,Central,Central,Ms Karen Gayman,The Mennonite Home Association As York County,Not provided,Long-Term Care Home,Non-Profit,128,No,Yes,Yes,Yes,No,Not provided
1053,Parkview Manor Health Care Centre,98-3rd Street South East P.O. Box 298,Chesley,N0G 1L0,127910586,-81.09133499,44.29831991,(519) 363-2416,(519) 363-2171,http://parkview-manor.ca,South West,South West,Denae Moores,Grosvenor Health Care Partnership (No. 3),Extendicare (Canada) Inc.,Long-Term Care Home,For-Profit,34,No,Yes,Yes,Yes,No,Not provided
2700,Parkview Nursing Centre,545 King Street West,Hamilton,L8P 1C1,127910587,-79.88486061,43.26102399,(905) 525-5903,(905) 525-8717,http://www.parkviewnursingcentre.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Lisa Hiscott,The Parkview Health Care Partnership On Behalf Of 593405 Ontario Limited As General Partner,Not provided,Long-Term Care Home,For-Profit,126,No,Yes,Yes,Yes,No,Not provided
2952,Parkwood Mennonite Home,726 New Hampshire Street,Waterloo,N2K 4M1,127910588,-80.50225393,43.51639301,(519) 885-4810,(519) 885-6720,http://www.parkwoodmh.com,Waterloo Wellington,Waterloo Wellington,Ms Elisabeth Piccinin,Parkwood Mennonite Home Inc.,Not provided,Long-Term Care Home,Non-Profit,96,No,Yes,Yes,Yes,No,Not provided
M562,Peel Manor,525 Main Street North,Brampton,L6X 1N9,127910589,-79.78142631,43.69998647,(905) 453-4140,(905) 861-9140,http://www.region.peel.on.ca/ltc/index.htm,Central West,Central West,M. Joy Adams (A),The Regional Municipality Of Peel (See Owner No. 416),Not provided,Long-Term Care Home,MHFA,177,No,Yes,Yes,Yes,No,Not provided
2990,peopleCare A.R. Goudie Kitchener,369 Frederick Street,Kitchener,N2H 2P1,127910590,-80.47446601,43.456487,(519) 744-5182,(519) 744-3887,Not provided,Waterloo Wellington,Waterloo Wellington,Ms Florin Perte,Peoplecare Not-for-profit Homes Inc.,Peoplecare Inc.,Long-Term Care Home,CHFA,80,No,Yes,Yes,Yes,No,Not provided
2606,peopleCare Hilltop Manor Cambridge,42 Elliott Street,Cambridge,N1R 2J2,127910591,-80.30996495,43.35351899,(519) 621-3067,(519) 621-3443,http://www.peoplecare.ca,Waterloo Wellington,Waterloo Wellington,Mr Mike Dickin,Peoplecare Communities Inc.,Not provided,Long-Term Care Home,For-Profit,185,No,Yes,Yes,Yes,No,Not provided
2614,peopleCare Tavistock,28 William Street North P.O. Box 460,Tavistock,N0B 2R0,127910593,-80.83917372,43.31907526,(519) 655-2031,(519) 655-3583,http://www.peoplecare.ca/,South West,South West,Ms Deborah Wettlaufer,Peoplecare Communities Inc.,Not provided,Long-Term Care Home,For-Profit,100,Yes,Yes,No,Yes,No,Not provided
962,Perth Community Care Centre,101 Christie Lake Road R. R. #4,Perth,K7H 3C6,127910594,-76.27097688,44.90432824,(613) 267-2506,(613) 267-7060,Not provided,South East,South East,Ms Jennifer Cummins,"Arch Long Term Care Lp By Its General Partner, Arch Long Term Care Mgp, By Its Partners, Arch Long Term Care Gp Inc. And Arch Capital Management Corporation",Universalcare Canada Inc.,Long-Term Care Home,For-Profit,121,No,Yes,Yes,Yes,No,Not provided
2796,Pine Meadow Nursing Home,124 Lloyd Street P.O. Box 100,Northbrook,K0H 2G0,127910596,-77.15580866,44.73744587,(613) 336-9120,(613) 336-9144,http://www.pinemeadownursinghome.com,South East,South East,Ms Margaret Palimaka,Land O'lakes Community Services,Extendicare (Canada) Inc.,Long-Term Care Home,Non-Profit,60,Yes,Yes,Yes,Yes,No,Not provided
2750,Pine Villa Nursing Home,490 Highway #8,Hamilton,L8G 1G6,127910597,-79.71602825,43.21586379,(905) 573-4940,(905) 662-0833,http://www.thomashealthcare.com/,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Lisa Paladino,Rykka Care Centres I I Gp Inc,Not provided,Long-Term Care Home,For-Profit,41,No,Yes,No,No,No,Not provided
M563,Pinecrest (Kenora),1220 Valley Drive,Kenora,P9N 2W7,127910598,-94.46512179,49.77898324,(807) 468-3165,(807) 468-6346,Not provided,North West,North West,Mr Kevin Queen,Board Of Management Of The District Of Kenora,Not provided,Long-Term Care Home,MHFA,116,Yes,Yes,Yes,No,No,Not provided
2797,Pinecrest (Plantagenet),101 Parent Street P.O. Box 250,Plantagenet,K0B 1L0,127910599,-74.99811902,45.542005,(613) 673-4835,(613) 673-2675,http://www.pinecrest.com,Champlain,Champlain,Ms Diane Pelletier,"Cvh (No. 4) Lp By Its General Partners, Southbridge Health Care Gp Inc. And Southbridge Care Homes (A Limited Partnership, By Its General Partner, Southbridge Care Homes Inc.)",Not provided,Long-Term Care Home,For-Profit,60,No,Yes,Yes,No,No,Not provided
2600,Pinecrest Manor,399 Bob Street P.O. BOX 220,Lucknow,N0G 2H0,127910600,-81.51071059,43.95578303,(519) 528-2820,(519) 528-2377,http://www.reveraliving.com/long-term-care/locations/pinecrest-manor,South West,South West,Ms Lisa Stroeder,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,61,No,Yes,Yes,Yes,No,Not provided
2731,Pinecrest Nursing Home (Bobcaygeon),3418 County Road 36 R.R. #2,Kawartha Lakes,K0M 1A0,127910601,-78.53389369,44.52835618,(705) 738-2366,(705) 738-9414,Not provided,Central East,Central East,Ms Mary Carr,Medlaw Corporation Limited,Not provided,Long-Term Care Home,For-Profit,65,No,Yes,Yes,No,No,Not provided
2805,Pinehaven Nursing Home,229 Lexington Road,Waterloo,N2K 2E1,127910602,-80.51167303,43.4926869,(519) 885-0255,(519) 885-4216,http://www.thecaringnetwork.ca,Waterloo Wellington,Waterloo Wellington,M. Bryce Mcbain,Schlegel Villages Inc.,Not provided,Long-Term Care Home,For-Profit,84,No,Yes,Yes,Yes,No,Not provided
M599,Pioneer Ridge,750 Tungsten Street,Thunder Bay,P7A 5C2,127910604,-89.25595037,48.41776236,(807) 684-3910,(807) 684-3916,Not provided,North West,North West,Lee Mesic,The Corporation Of The City Of Thunder Bay,Not provided,Long-Term Care Home,MHFA,150,No,Yes,Yes,Yes,No,Not provided
2799,Pleasant Manor Retirement Village,15 Elden Street Box 500,Niagara-on-the-Lake,L0S 1T0,127910605,-79.12185916,43.22673042,(905) 468-1111,(905) 468-4384,Not provided,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Christine Leonard,Pleasant Manor Retirement Village,Not provided,Long-Term Care Home,Non-Profit,41,No,Yes,No,No,No,Not provided
2761,Pleasant Meadow Manor,99 Alma Street P. O. Box 426,Norwood,K0L 2V0,127910606,-77.96790869,44.37926678,(705) 639-5308,(705) 639-5309,http://www.omni-way.com,Central East,Central East,Ms Sandra Tucker,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,61,No,Yes,Yes,Yes,No,Not provided
